time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-07 00:00:00+00:00,20.0,10.0,134,20
2025-08-08 00:00:00+00:00,12.0,6.0,132,22
2025-08-09 00:00:00+00:00,11.0,5.0,28,16
2025-08-10 00:00:00+00:00,13.0,7.0,93,18
2025-08-11 00:00:00+00:00,570.0,11.0,59,16
2025-08-12 00:00:00+00:00,1120.0,7.0,32,22
2025-08-13 00:00:00+00:00,12.0,6.0,91,14
2025-08-14 00:00:00+00:00,2.0,2.0,50,21
2025-08-15 00:00:00+00:00,,,48,10
2025-08-16 00:00:00+00:00,,,34,9
2025-08-17 00:00:00+00:00,,,16,6
2025-08-18 00:00:00+00:00,,,71,11
2025-08-19 00:00:00+00:00,,,12,8
2025-08-20 00:00:00+00:00,,,31,6
