time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-30 00:00:00+00:00,12,9,28,20
2025-01-31 00:00:00+00:00,12,10,118,18
2025-02-01 00:00:00+00:00,7,4,111,15
2025-02-02 00:00:00+00:00,10,7,36,13
2025-02-03 00:00:00+00:00,9,8,154,23
2025-02-04 00:00:00+00:00,14,9,88,18
2025-02-05 00:00:00+00:00,9,9,85,29
2025-02-06 00:00:00+00:00,8,5,100,24
2025-02-07 00:00:00+00:00,10,8,27,20
2025-02-08 00:00:00+00:00,12,8,59,16
2025-02-09 00:00:00+00:00,10,6,115,19
2025-02-10 00:00:00+00:00,13,7,75,38
2025-02-11 00:00:00+00:00,6,6,45,19
