time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-28 00:00:00+00:00,5,5,147,24
2023-05-29 00:00:00+00:00,13,10,111,38
2023-05-30 00:00:00+00:00,4,4,165,42
2023-05-31 00:00:00+00:00,14,11,329,55
2023-06-01 00:00:00+00:00,18,15,623,94
2023-06-02 00:00:00+00:00,19,16,576,110
2023-06-03 00:00:00+00:00,20,14,361,75
2023-06-04 00:00:00+00:00,16,10,426,76
2023-06-05 00:00:00+00:00,28,21,468,97
2023-06-06 00:00:00+00:00,17,13,440,71
2023-06-07 00:00:00+00:00,16,12,282,75
2023-06-08 00:00:00+00:00,14,13,284,97
2023-06-09 00:00:00+00:00,299,36,298,75
2023-06-10 00:00:00+00:00,6,5,169,47
