time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-29 00:00:00+00:00,19,9,36,10
2026-06-30 00:00:00+00:00,21,10,99,10
2026-07-01 00:00:00+00:00,19,8,8,4
2026-07-02 00:00:00+00:00,26,15,27,11
2026-07-03 00:00:00+00:00,18,9,59,8
2026-07-04 00:00:00+00:00,28,13,19,8
2026-07-05 00:00:00+00:00,83,9,14,10
2026-07-06 00:00:00+00:00,54,16,4,4
2026-07-07 00:00:00+00:00,3,3,53,13
2026-07-08 00:00:00+00:00,27,12,41,9
2026-07-09 00:00:00+00:00,23,11,18,9
2026-07-10 00:00:00+00:00,26,11,29,16
2026-07-11 00:00:00+00:00,12,7,46,10
2026-07-12 00:00:00+00:00,12,6,21,12
