time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-24 00:00:00+00:00,13,8,153,24
2023-09-25 00:00:00+00:00,10,8,236,41
2023-09-26 00:00:00+00:00,7,5,296,39
2023-09-27 00:00:00+00:00,14,9,114,31
2023-09-28 00:00:00+00:00,7,6,508,42
2023-09-29 00:00:00+00:00,3,3,217,24
2023-09-30 00:00:00+00:00,5,5,146,19
2023-10-01 00:00:00+00:00,4,4,229,28
2023-10-02 00:00:00+00:00,6,5,265,30
2023-10-03 00:00:00+00:00,11,8,147,45
2023-10-04 00:00:00+00:00,7,7,266,27
2023-10-05 00:00:00+00:00,6,5,243,31
2023-10-06 00:00:00+00:00,6,6,181,32
2023-10-07 00:00:00+00:00,4,4,116,31
