time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-06 00:00:00+00:00,20,8,26,12
2026-06-07 00:00:00+00:00,27,14,59,11
2026-06-08 00:00:00+00:00,15,8,43,14
2026-06-09 00:00:00+00:00,34,16,59,16
2026-06-10 00:00:00+00:00,16,11,10,9
2026-06-11 00:00:00+00:00,25,12,21,13
2026-06-12 00:00:00+00:00,29,15,18,15
2026-06-13 00:00:00+00:00,16,6,9,8
2026-06-14 00:00:00+00:00,33,14,73,16
2026-06-15 00:00:00+00:00,31,16,10,9
2026-06-16 00:00:00+00:00,32,12,7,7
2026-06-17 00:00:00+00:00,26,11,18,11
2026-06-18 00:00:00+00:00,18,7,13,8
2026-06-19 00:00:00+00:00,45,14,47,8
