time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-11-08 00:00:00+00:00,1.0,1.0,93,28
2024-11-09 00:00:00+00:00,5.0,5.0,89,21
2024-11-10 00:00:00+00:00,3.0,3.0,95,26
2024-11-11 00:00:00+00:00,2.0,2.0,86,29
2024-11-12 00:00:00+00:00,5.0,4.0,197,38
2024-11-13 00:00:00+00:00,2.0,1.0,106,33
2024-11-14 00:00:00+00:00,1.0,1.0,105,44
2024-11-15 00:00:00+00:00,,,114,27
2024-11-16 00:00:00+00:00,,,146,30
2024-11-17 00:00:00+00:00,3.0,3.0,113,27
2024-11-18 00:00:00+00:00,1.0,1.0,154,43
2024-11-19 00:00:00+00:00,2.0,1.0,133,39
2024-11-20 00:00:00+00:00,6.0,5.0,180,36
2024-11-21 00:00:00+00:00,3.0,2.0,75,23
