time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-17 00:00:00+00:00,4.0,3.0,101,17
2024-12-18 00:00:00+00:00,,,85,28
2024-12-19 00:00:00+00:00,2.0,2.0,87,22
2024-12-20 00:00:00+00:00,6.0,4.0,83,25
2024-12-21 00:00:00+00:00,,,77,15
2024-12-22 00:00:00+00:00,2.0,2.0,103,17
2024-12-23 00:00:00+00:00,1.0,1.0,63,27
2024-12-24 00:00:00+00:00,2.0,2.0,95,22
2024-12-25 00:00:00+00:00,5.0,4.0,44,16
2024-12-26 00:00:00+00:00,4.0,2.0,59,24
2024-12-27 00:00:00+00:00,1.0,1.0,48,21
2024-12-28 00:00:00+00:00,3.0,2.0,135,25
2024-12-29 00:00:00+00:00,3.0,2.0,64,19
2024-12-30 00:00:00+00:00,,,134,23
