time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-24 00:00:00+00:00,22,17,218,64
2023-02-25 00:00:00+00:00,11,9,240,46
2023-02-26 00:00:00+00:00,14,10,198,38
2023-02-27 00:00:00+00:00,16,12,199,57
2023-02-28 00:00:00+00:00,16,14,199,58
2023-03-01 00:00:00+00:00,10,10,183,53
2023-03-02 00:00:00+00:00,18,11,207,40
2023-03-03 00:00:00+00:00,16,14,192,42
2023-03-04 00:00:00+00:00,8,7,136,32
2023-03-05 00:00:00+00:00,5,5,142,38
2023-03-06 00:00:00+00:00,13,11,400,74
2023-03-07 00:00:00+00:00,12,12,328,53
2023-03-08 00:00:00+00:00,19,17,269,64
2023-03-09 00:00:00+00:00,10,8,222,65
